goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: AMD Ryzen 7 2700X Eight-Core Processor         
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_17-Gas=600-16                                            	  288216	     19743 ns/op	       600.0 gas/op	        30.38 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_18-Gas=600-16                                            	  329210	     21135 ns/op	       600.0 gas/op	        28.38 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_19-Gas=600-16                                            	  263386	     19797 ns/op	       600.0 gas/op	        30.30 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_20-Gas=600-16                                            	  287133	     19916 ns/op	       600.0 gas/op	        30.12 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_21-Gas=600-16                                            	  294357	     19685 ns/op	       600.0 gas/op	        30.48 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_22-Gas=600-16                                            	  399499	     20043 ns/op	       600.0 gas/op	        29.93 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_23-Gas=600-16                                            	  278750	     20310 ns/op	       600.0 gas/op	        29.54 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_24-Gas=600-16                                            	  290338	     19416 ns/op	       600.0 gas/op	        30.90 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_25-Gas=600-16                                            	  287870	     21137 ns/op	       600.0 gas/op	        28.38 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_26-Gas=600-16                                            	  326191	     19767 ns/op	       600.0 gas/op	        30.35 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_27-Gas=600-16                                            	  380167	     19961 ns/op	       600.0 gas/op	        30.05 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_28-Gas=600-16                                            	  329468	     20331 ns/op	       600.0 gas/op	        29.51 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_29-Gas=600-16                                            	  264518	     19048 ns/op	       600.0 gas/op	        31.49 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_30-Gas=600-16                                            	  308155	     20332 ns/op	       600.0 gas/op	        29.50 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_31-Gas=600-16                                            	  261290	     20111 ns/op	       600.0 gas/op	        29.83 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_32-Gas=600-16                                            	  275952	     19736 ns/op	       600.0 gas/op	        30.40 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_33-Gas=600-16                                            	  364423	     20580 ns/op	       600.0 gas/op	        29.15 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_34-Gas=600-16                                            	  300120	     20262 ns/op	       600.0 gas/op	        29.61 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_35-Gas=600-16                                            	  290626	     19534 ns/op	       600.0 gas/op	        30.71 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_36-Gas=600-16                                            	  331856	     19176 ns/op	       600.0 gas/op	        31.28 mgas/s	    1424 B/op	      23 allocs/op
